Ligand_ID,Mean_Affinity,Time
DB13019,-7.78,30.83683205
DB12854,-7.78,35.79766989
DB03331,-7.78,35.86515117
DB08731,-7.78,14.51696277
DB07326,-7.78,20.02943158
DB04882,-7.78,49.89560795
DB13113,-7.78,22.64838839
DB12960,-7.77,41.15557885
DB06448,-7.77,37.86911154
DB01259,-7.77,13.95781016
DB04760,-7.77,30.13517356
DB16221,-7.77,19.65254021
DB11921,-7.77,28.30509663
DB06786,-7.77,20.22441125
DB17865,-7.76,44.54642916
DB07514,-7.76,19.756284
DB15391,-7.76,28.4730022
DB06543,-7.76,39.99360943
DB02031,-7.76,11.19034839
DB00210,-7.76,7.755556345
DB02519,-7.76,7.153150558
DB15085,-7.76,21.99734116
DB12221,-7.76,13.02496576
DB06809,-7.74,30.40337062
DB06605,-7.74,27.59360027
DB00549,-7.74,11.78955817
DB02510,-7.74,12.73462987
DB02540,-7.74,11.66782594
DB14555,-7.74,16.81053782
DB12285,-7.74,29.12437773
DB12427,-7.74,41.10610795
DB12939,-7.74,55.43065643
DB04793,-7.74,30.82870507
DB04591,-7.74,38.05943227
DB03104,-7.74,33.31315947
DB04350,-7.74,47.41955495
DB07025,-7.73,25.27077341
DB06959,-7.73,28.05443239
DB07692,-7.73,35.10129333
DB17041,-7.73,19.85861087
DB02759,-7.73,36.03054357
DB11907,-7.73,26.6828692
DB08861,-7.73,36.50130272
DB12307,-7.73,17.73357439
DB18110,-7.73,20.03814173
DB01184,-7.73,10.79746723
DB07795,-7.72,25.02232099
DB13089,-7.72,23.94693422
DB00820,-7.72,7.383188725
DB01705,-7.72,7.272152662
DB02154,-7.72,8.622296095
DB18088,-7.72,31.86808109
DB07360,-7.72,22.18440723
DB07020,-7.72,27.48355579
DB11912,-7.72,43.66089416
DB14896,-7.72,18.49919605
DB17709,-7.72,39.72088051
DB14878,-7.72,17.72641158
DB16030,-7.72,23.36930895
DB15583,-7.72,28.80154419
DB13126,-7.72,32.27038693
DB13095,-7.72,44.84880471
DB17079,-7.72,31.68728685
DB04800,-7.72,23.12274837
DB08901,-7.71,30.11319804
DB11794,-7.71,30.96131325
DB12282,-7.71,32.04656625
DB04264,-7.71,39.20693111
DB15009,-7.71,29.94034266
DB12553,-7.71,22.75980401
DB09143,-7.71,27.42513466
DB16400,-7.71,50.22393227
DB07435,-7.71,13.0253129
DB06367,-7.71,33.33379173
DB08553,-7.71,28.11574841
DB08349,-7.71,34.39121437
DB02319,-7.71,23.97715616
DB09298,-7.71,30.45839834
DB16232,-7.71,24.34434724
DB00398,-7.71,10.33362842
DB07691,-7.7,23.94624591
DB15268,-7.7,27.37281823
DB07994,-7.7,30.14721632
DB07117,-7.7,29.18262553
DB12658,-7.7,33.55844617
DB17525,-7.69,31.71932983
DB06455,-7.69,17.0535388
DB11891,-7.69,43.13356686
DB13631,-7.69,13.02423668
DB09050,-7.69,51.09267569
DB03207,-7.69,25.32638884
DB07252,-7.69,31.767169
DB08444,-7.69,29.58127642
DB03069,-7.69,44.38367176
DB12010,-7.69,58.48990059
DB06992,-7.69,23.48176146
DB13919,-7.69,29.95379734
DB06684,-7.69,39.26877761
DB07977,-7.69,27.8482492
DB06393,-7.69,17.29652476
DB03966,-7.69,51.11420202
DB07975,-7.69,31.4923017
DB04792,-7.69,31.06037259
DB18689,-7.69,49.1603477
DB01514,-7.69,5.94829154
DB17057,-7.69,28.60517287
DB14541,-7.69,32.07358575
DB01349,-7.69,9.59983778
DB17304,-7.69,8.798289776
DB16009,-7.68,28.85838318
DB18025,-7.68,37.47124791
DB16138,-7.68,15.41485047
DB04759,-7.68,24.76079774
DB04724,-7.68,37.31765127
DB11830,-7.68,25.03834772
DB07404,-7.68,28.97227716
DB07993,-7.68,24.70539188
DB07181,-7.68,24.71950817
DB15401,-7.68,31.32259154
DB13454,-7.68,15.52281904
DB05490,-7.68,32.38703251
DB07845,-7.68,27.38693976
DB03186,-7.68,56.64950132
DB13931,-7.67,35.42144752
DB15013,-7.67,35.18986559
DB11863,-7.67,41.49344492
DB03712,-7.67,44.12491846
DB03044,-7.67,29.56617928
DB15046,-7.67,34.47640705
DB06777,-7.67,18.29339767
DB08031,-7.67,27.54182315
DB12036,-7.67,24.07039928
DB12836,-7.67,46.42938066
DB04790,-7.67,22.33102345
DB07405,-7.66,24.17827511
DB02118,-7.66,7.52287817
DB00482,-7.66,0.294555426
DB07255,-7.66,22.2867372
DB06519,-7.66,36.3557713
